,player_aces_frequency,player_double_fault_frequency,player_serve_won_frequency,player_points_won_frequency,player_completeness,player_advantage_on_serve,original_match_idx,nb_common_opponents,Sipko_uncertainty,Leo_uncertainty
7444,"-0,008598648","-0,009467767","0,062709138","0,023787649","0,000681988","0,125418276",8884,3,"1,14195844","1,666666667"
7445,"-0,057539804","-0,004255926","-0,060360504","-0,015840478","-0,001611839","-0,120721008",8885,7,"0,395956376","0,714285714"
7446,"-0,013443681","-0,004489114","0,095373654","0,085347705","0,089721251","0,190747309",8886,34,"0,062056788","0,097411429"
7447,"0,020022146","-0,020218411","0,046002225","0,039405556","0,042199495","0,09200445",8887,12,"0,125743936","0,323295318"
7448,"-0,017490066","-0,021902985","0,012723047","0,024672429","0,030821677","0,025446094",8888,34,"0,100223663","0,087994488"
7449,"-0,159933212","0,006009","-0,122244078","-0,032816697","-0,008544612","-0,244488156",8889,9,"0,642383296","0,555555556"
7450,"-0,018777909","0,014196689","-0,014071693","0,010307343","0,018653054","-0,028143386",8890,32,"0,198742647","0,109020477"
7451,"0,036806719","0,01405853","-0,004041801","-0,035392184","-0,042362279","-0,008083602",8891,44,"0,098049712","0,055776504"
7452,"0,039569139","-0,0112432","-0,000282629","0,009323261","0,014872245","-0,000565259",8892,44,"0,086286241","0,05941741"
7453,"0,001211014","-0,005213634","0,017285214","0,010400072","0,013337213","0,034570427",8894,50,"0,112708292","0,05150291"
7454,"-0,009514719","-0,010699502","0,003064922","0,002938728","0,010370616","0,006129844",8895,36,"0,107250638","0,085002584"
7455,"0,000584082","-0,005381121","0,032615746","0,006860909","0,009174769","0,065231492",8896,14,"3,25098798","0,357142857"
7456,"0,008928865","0,013634362","-0,122807242","-0,059696865","-0,032479973","-0,245614484",8897,5,"1,790358213",1
7457,"0,065762592","0,015560513","0,069828996","0,035818522","0,019632745","0,139657993",8898,33,"0,168005399","0,125214518"
7458,"0,026341512","-0,015398146","0,022140856","0,019140516","0,022031478","0,044281711",8899,22,"0,233105264","0,172822179"
7459,"-0,026522144","0,016204494","-0,034217493","0,010670723","0,01728181","-0,068434985",8900,18,"0,167950787","0,156922099"
7460,"-0,000756161","-0,013380914","0,004319037","0,008908315","0,002464521","0,008638074",8901,4,"0,862040422","1,25"
7461,"0,071831858","0,003041551","0,150728771","0,063391409","0,062203619","0,301457541",8902,6,"0,183132469","0,833333333"
7462,"0,034435141","-0,017498685","0,135458907","0,122730538","0,127493177","0,270917813",8903,9,"0,125521461","0,401099465"
7463,"0,028676933","-0,013101235","0,072508763","0,100060018","0,143678909","0,145017527",8904,2,"0,600804332","2,5"
7464,"-0,008451045","-0,012815752","0,044995983","0,042193283","0,050403422","0,089991965",8905,8,"0,291538122","0,625"
7465,"0,102492428","-0,01178195","0,084505185","0,027332394","0,005423702","0,16901037",8906,52,"0,095886784","0,052292418"
7466,"-0,003332505","-0,013377309","-0,038675139","-0,008744728","-0,006834531","-0,077350278",8907,16,"0,235936144","0,256861596"
7467,"0,030303726","-0,021984277","0,003556287","-0,002831345","-0,006080206","0,007112573",8908,63,"0,055288273","0,033737056"
7468,"-0,006240695","-0,03778424","0,14179379","0,099270818","0,105473659","0,283587581",8909,24,"0,127937394","0,161647659"
7469,"-0,058860859","0,002963386","-0,04721136","0,003051492","0,021911872","-0,09442272",8910,38,"0,060134315","0,073797238"
7470,"0,050741568","-0,011811002","0,017572972","0,029627723","0,035976123","0,035145944",8911,38,"0,117794822","0,114960866"
7471,"-0,056344258","-0,001145983","0,011262303","0,020632712","0,027215557","0,022524606",8912,19,"0,138872387","0,178834588"
7472,"0,00911627","-0,00167754","0,023590987","0,045301928","0,05784899","0,047181974",8913,34,"0,072635699","0,076696971"
7473,"0,05029906","-0,00242003","0,110028797","0,045741758","0,02337239","0,220057594",8914,19,"0,149602245","0,222561149"
7474,"-0,043735396","0,014069712","0,002193126","0,029851866","0,039622656","0,004386252",8915,56,"0,058811619","0,042328879"
7475,"0,027718842","-0,028997425","0,11424621","0,097028652","0,116962666","0,228492421",8916,10,"2,281766203","0,371312792"
7476,"-0,024400259","-0,00219309","-0,010019956","-0,001165045","0,000241791","-0,020039912",8917,59,"0,072091939","0,048725271"
7477,"-0,041177786","0,002776233","-0,003603459","0,020085303","0,034692823","-0,007206917",8918,18,"0,111996766","0,17607365"
7478,"0,017824194","-0,017317314","0,044252561","0,014861779","0,011594901","0,088505121",8919,34,"0,091142346","0,091250175"
7479,"0,069406062","0,001477707","0,057920715","0,025870468","0,023514788","0,115841429",8920,43,"0,077359182","0,082879321"
7480,"0,080242332","-0,000819401","0,053851841","0,02619349","0,020210287","0,107703682",8921,39,"0,097447821","0,066063564"
7481,"0,074654819","-0,001907237","0,077735304","0,068267869","0,071952261","0,155470607",8922,12,"0,246091421","0,323295318"
7482,"0,100925007","0,000558505","0,09518896","0,040851428","0,019578979","0,19037792",8923,9,"0,391873338","0,555555556"
7483,"0,00293287","-0,014686177","0,065506337","0,06134903","0,071288666","0,131012674",8924,64,"0,05032062","0,038759844"
7484,"0,075683995","0,001849245","0,066336706","0,028164027","0,019999982","0,132673412",8925,57,"0,032598324","0,030503307"
7485,"0,082140429","0,026873694","0,040617256","0,004329071","-0,002919422","0,081234512",8926,14,"0,226966905","0,286274797"
7486,"0,040012921","-0,00643816","0,02829066","0,037948948","0,039489153","0,056581319",8927,50,"0,09857365","0,050449394"
7487,"-0,009089821","0,009162958","-0,039731573","-0,017282467","-0,012520574","-0,079463145",8929,27,"0,603303183","0,120621853"
7488,"0,089221975","0,020000808","0,098830646","0,057048012","0,040521207","0,197661292",8930,26,"0,163556077","0,151830444"
7489,"0,056137299","0,000717948","0,05257518","0,018446232","0,012843577","0,105150361",8931,39,"0,097731556","0,079038698"
7490,"0,063163401","-0,002634779","0,131116844","0,079612465","0,079393708","0,262233689",8932,32,"0,07350656","0,087952192"
7491,"-0,003399697","-0,01232764","0,060429635","0,067475171","0,078275286","0,12085927",8933,39,"0,029038273","0,041704981"
7492,"0,029388081","0,005563138","0,037817852","0,02855782","0,024871379","0,075635705",8934,52,"0,087435102","0,050463308"
7493,"-0,088009499","0,016428037","-0,034970944","0,020749294","0,049131116","-0,069941888",8935,47,"0,044898025","0,052024146"
7494,"-0,04002146","0,001585807","-0,028041276","-0,00364412","-0,00183184","-0,056082552",8936,69,"0,042350773","0,032258478"
7495,"0,013111868","-0,026751522","0,114269938","0,081991857","0,083582604","0,228539876",8937,52,"0,027884769","0,033488087"
7496,"-0,056690466","-0,012723504","0,017964034","0,01316725","0,013790523","0,035928067",8938,38,"0,047511494","0,071653216"
7497,"-0,050597958","-0,007270712","-0,022010775","0,020536071","0,039242349","-0,04402155",8939,20,"0,060601796","0,213076633"
7498,"0,051206367","-0,010726858","0,055998499","0,021653958","0,017899796","0,111996998",8940,67,"0,04064548","0,031771175"
7499,"-0,035825091","-0,016890394","-0,005236915","-0,013224127","-0,018969745","-0,01047383",8941,46,"0,099824255","0,064773868"
7500,"0,045100344","0,002277625","0,050969563","0,022262547","0,014830421","0,101939127",8942,66,"0,042248952","0,031384504"
7501,"-0,067697241","-0,007792672","-0,034772666","-0,00420635","0,004310358","-0,069545332",8943,56,"0,043409274","0,050928038"
7502,"-0,096094482","-0,014981298","0,002951082","0,048283774","0,071715714","0,005902164",8944,72,"0,042165648","0,028098896"
7503,"0,0304802","-0,028668888","0,07679577","0,05226799","0,045115243","0,153591541",8945,52,"0,055578361","0,037311909"
7504,"0,010449893","0,003468434","-0,027267392","-0,008621001","-0,008540166","-0,054534785",8946,65,"0,044566197","0,031992432"
7505,"-0,071769589","-0,015760424","-0,041329147","0,000341019","0,016282491","-0,082658294",8947,56,"0,058448019","0,039712913"
7506,"0,022303755","-0,021664228","0,102248539","0,066319703","0,068428644","0,204497078",8948,59,"0,040314607","0,03861226"
7507,"-0,005935503","0,001137748","0,041058787","0,064615177","0,078270125","0,082117573",8949,57,"0,028555187","0,026090241"
7508,"0,038202895","0,007677856","0,046967936","0,01898554","0,012216493","0,093935872",8950,41,"0,046649254","0,050172125"
7509,"0,017021449","-0,017138924","0,07209729","0,054227946","0,058009853","0,144194579",8951,52,"0,030348712","0,041016005"
7510,"0,0094363","-0,000685378","-0,009764855","-0,00918363","-0,010947838","-0,01952971",8952,64,"0,028893779","0,028746293"
7511,"-0,061207589","0,001842789","-0,046975503","-0,018546567","-0,013551273","-0,093951005",8953,58,"0,053655031","0,052806851"
7512,"-0,086720901","-0,001492021","-0,002692544","0,034982728","0,048778554","-0,005385087",8954,72,"0,036526639","0,029419058"
7513,"0,002504294","-0,003812077","0,061174241","0,032122371","0,022032143","0,122348482",8955,65,"0,038854786","0,031298376"
7514,"0,047311912","-0,010894157","0,110920648","0,058123742","0,053423593","0,221841295",8956,59,"0,024072533","0,027373799"
7515,"-0,011126537","-0,019785224","0,035175295","0,048397355","0,054783953","0,070350591",8957,39,"0,034265056","0,04903299"
7516,"-0,043113151","-0,011430165","0,03904307","0,042438007","0,050099032","0,07808614",8958,63,"0,01944404","0,027577785"
7517,"-0,017924392","0,00092066","0,031219395","0,051347677","0,059954906","0,06243879",8959,55,"0,043620628","0,046479221"
7518,"0,014719618","0,004626245","-0,026636885","-0,027614914","-0,040108302","-0,05327377",8960,61,"0,01660706","0,02329767"
7519,"-0,035410245","-0,006332207","0,002542281","-0,005477269","-0,004524981","0,005084562",8961,66,"0,016614975","0,020269834"
7520,"-0,083638676","0,003135139","-0,01569291","0,013846687","0,029925594","-0,031385821",8962,73,"0,017717703","0,020268844"
7521,"0,004819651","-0,008921925","0,03048667","0,024118173","0,028154335","0,06097334",8963,75,"0,021094317","0,020079779"
7522,"0,041847042","0,000996062","-0,023167224","0,0132768","0,014343002","-0,046334447",8964,2,"3,978515929","2,5"
7523,"-0,006292162","-0,044995958","-0,032154032","-0,036128019","-0,028306439","-0,064308064",8965,15,"0,455403001","0,227982875"
7524,"0,027022186","0,014039561","0,00775901","0,002806938","0,003828547","0,015518021",8967,64,"0,111109436","0,04001766"
7525,"-0,038382974","-0,001100756","-0,037215467","0,016616924","0,028552531","-0,074430934",8968,7,"1,04786187","0,714285714"
7526,"-0,083843233","0,008282857","-0,056047593","-0,007984308","0,005116712","-0,112095186",8969,52,"0,061950803","0,049451475"
7527,"0,032845355","-0,011397884","0,055379001","0,023518297","0,015000489","0,110758002",8970,48,"0,069548619","0,066027619"
7528,"-0,029909496","-0,028547899","-0,022651294","0,007238435","0,016245845","-0,045302588",8971,35,"0,157063217","0,079711906"
7529,"-0,014376693","-0,006478566","0,02309178","0,031358467","0,031632777","0,046183559",8972,45,"0,087859168","0,057354087"
7530,"0,028178493","-0,009172603","0,013251871","0,006912908","0,002937107","0,026503741",8973,5,"6,735529213",1
7531,"0,00968118","0,048667407","-0,008858877","-0,035804318","-0,058501798","-0,017717754",8974,1,"1,38859897",5
7532,"0,055198746","-0,019518868","0,1429887","0,092391507","0,090442581","0,2859774",8976,20,"0,120516686","0,185656396"
7533,"-0,021220558","-0,015288112","0,021637896","0,016769841","0,01616375","0,043275791",8978,40,"0,066761393","0,071681286"
7534,"0,058086152","0,02846323","0,076970218","0,052422001","0,049910175","0,153940436",8979,7,"0,725939048","0,714285714"
7535,"0,054299935","-0,019932362","0,081237452","0,037460263","0,027626125","0,162474904",8980,39,"0,100752299","0,071233571"
7536,"0,015626551","-0,006759408","0,012249844","0,002871615","0,001938221","0,024499689",8981,57,"0,054413678","0,041182575"
7537,"-0,009679458","-0,018836136","0,005261386","0,030223077","0,036195056","0,010522772",8982,40,"0,150750869","0,087216382"
7538,"0,016188583","-0,003434385","0,043541289","0,045426792","0,050937095","0,087082579",8983,63,"0,047461655","0,033151832"
7539,"0,0647017","-0,003261129","0,161875667","0,113704895","0,113788978","0,323751335",8984,27,"0,187222042","0,103341377"
7540,"-0,01774106","-0,002525375","0,003684638","0,003500926","0,001327637","0,007369276",8985,41,"0,048442256","0,056388344"
7541,"-0,031382226","0,00737765","-0,033441249","-0,001926048","0,00673962","-0,066882499",8986,63,"0,040821541","0,031866781"
7542,"0,02819838","0,008253377","0,035069598","0,026752201","0,028174702","0,070139197",8987,66,"0,04258615","0,035590966"
7543,"0,021912044","-0,023853892","0,055696944","0,038068671","0,038561493","0,111393888",8988,40,"0,027929072","0,043108796"
7544,"-0,033592204","0,001847522","-0,038153249","-0,019748822","-0,018024556","-0,076306498",8989,69,"0,042156997","0,032912691"
7545,"0,054777894","-0,012826409","0,092646648","0,051262867","0,048696723","0,185293295",8990,65,"0,032216362","0,03118342"
7546,"0,058645267","-0,024783969","0,044204183","0,058373279","0,074153386","0,088408366",8991,2,"1,973437","2,5"
7547,"0,055557154","-0,015656321","0,115403023","0,096443918","0,078410977","0,230806046",8992,2,"4,716630326","2,5"
7548,"0,089041991","-0,007975328","0,087212158","0,031195019","0,016807046","0,174424317",8993,39,"0,120754002","0,074277868"
7549,"0,034032647","0,022415937","0,002471711","-0,009877062","-0,011251944","0,004943422",8995,32,"0,169686484","0,101360913"
7550,"-0,015356902","-0,026631894","0,036608535","0,035635746","0,040348116","0,07321707",8996,23,"0,307800023","0,149713115"
7551,"0,00170983","-0,021588299","0,031067202","0,019063947","0,024620867","0,062134404",8997,10,"0,363533598","0,5"
7552,"0,063688837","-0,043870588","0,014552411","0,012581643","0,002251252","0,029104822",8998,6,"0,706606636","0,833333333"
7553,"0,026932408","-0,014911864","0,061378576","0,050355092","0,038490731","0,122757152",8999,18,"0,148783246","0,232929354"
7554,"0,054372045","0,022721454","0,059491422","0,045373501","0,056446451","0,118982844",9000,5,"0,837594554",1
7555,"0,000920916","0,000920916","-0,015425348","-0,026621613","-0,032016023","-0,030850696",9001,1,"2,639015822",5
7556,"0,082757488","0,03180417","0,002527829","-0,002143711","0,008000934","0,005055659",9002,2,"3,460317513","2,5"
7557,"0,051806057","-0,012184349","0,043770497","0,013558619","0,014398942","0,087540994",9003,9,"0,219839349","0,401099465"
7558,"0,025459426","-0,020214597","0,015446254","0,024685078","0,026847485","0,030892508",9004,25,"0,198018461","0,133602201"
7559,"0,066425124","-0,00026581","0,050303059","0,018609054","0,00128139","0,100606119",9005,31,"0,181085843","0,103458237"
7560,"-0,02868558","-0,016641867","0,003881159","0,01093952","0,015648357","0,007762317",9006,41,"0,075873368","0,058681953"
7561,"0,033281337","-0,025070998","0,027961562","0,012310616","0,012514323","0,055923123",9008,46,"0,105333684","0,048318936"
7562,"0,038686599","-0,005006139","0,041659139","0,026484913","0,027585463","0,083318277",9009,10,"1,802975351","0,5"
7563,"0,076556324","-0,012429655","0,045364098","0,011405643","0,000594708","0,090728196",9010,26,"0,14125288","0,143025515"
7564,"0,031912238","0,008834735","0,062917981","0,050520048","0,054027908","0,125835962",9011,30,"0,266247823","0,135385885"
7565,"-0,091910879","-0,018009119","-0,085096347","-0,022255686","-0,00100914","-0,170192694",9014,2,"23,17924944","2,5"
7566,"0,010085672","-0,00573161","0,036228812","0,069460283","0,088978699","0,072457624",9015,28,"0,110626657","0,095675192"
7567,"0,008590567","-0,00184834","0,029548947","0,01293885","0,007629826","0,059097894",9016,22,"0,274053272","0,196342255"
7568,"0,052879255","0,014667241","0,034376674","0,019626134","0,023381022","0,068753348",9017,60,"0,06199891","0,036540331"
7569,"0,070008095","-0,003226817","0,076323796","0,040080525","0,029697246","0,152647591",9018,37,"0,073435256","0,083581653"
7570,"0,024720632","0,001986139","-0,004752818","-0,011793176","-0,023261293","-0,009505636",9019,21,"0,119700871","0,128476594"
7571,"-0,059758581","-0,011945238","-0,018372079","-0,04244567","-0,043579489","-0,036744158",9020,5,"0,629922838",1
7572,"0,025854775","-0,008912135","0,111897986","0,065229523","0,061017363","0,223795973",9021,8,"0,295791613","0,625"
7573,"-0,030633683","0,002362342","-0,053467882","-0,015875909","-0,007014868","-0,106935765",9022,33,"0,105069445","0,119164521"
7574,"0,005479649","0,038733269","-0,014283225","0,015294718","0,017202962","-0,02856645",9023,2,"25,75256424","2,5"
7575,"0,028766107","0,001031536","0,069064138","0,047559456","0,04763173","0,138128276",9024,54,"0,065912542","0,046657517"
7576,"-0,008460984","-0,010425","0,041324556","0,032511924","0,039698819","0,082649112",9025,60,"0,058280392","0,040189511"
7577,"0,060064582","-0,002006352","0,044218015","0,000415513","-0,017591193","0,08843603",9026,58,"0,081394186","0,041331823"
7578,"0,010722868","0,002931183","-0,020150584","-0,019687923","-0,025761355","-0,040301168",9027,23,"0,211271275","0,188923521"
7579,"0,011399696","0,007150007","0,054751919","0,060712103","0,069121897","0,109503838",9028,35,"0,182119618","0,074872113"
7580,"0,03841286","-0,005706579","0,087805214","0,071219319","0,072742253","0,175610427",9029,37,"0,06036479","0,086513549"
7581,"0,00894899","-0,000514858","0,014547888","-0,017447473","-0,030215162","0,029095777",9030,35,"0,152486462","0,102327032"
7582,"0,005614707","0,000133778","0,041130358","0,049622137","0,054246463","0,082260715",9031,26,"0,066410739","0,113849587"
7583,"-0,009797724","-0,039085546","-0,029814581","0,027078668","0,024464786","-0,059629161",9032,1,"14,84597562",5
7584,"-0,061339185","-0,002232137","-0,058531342","-0,014306115","-0,003183902","-0,117062685",9033,38,"0,096730045","0,077069637"
7585,"0,05606872","-0,032823058","0,026129831","0,039686757","0,039471599","0,052259663",9034,2,"6,408040927","2,5"
7586,"-0,05047014","-0,013260903","-0,010625448","0,019748167","0,036382951","-0,021250897",9035,62,"0,058861581","0,032083964"
7587,"0,026506764","-0,00634429","0,063098388","0,062233441","0,065994922","0,126196776",9036,24,"0,065576225","0,125343852"
7588,"0,011097856","-0,012134698","0,058065184","0,081774205","0,096329998","0,116130368",9037,43,"0,092558306","0,065600485"
7589,"0,080776797","-0,024019229","0,1373129","0,094308182","0,101105873","0,274625801",9038,8,"0,52400105","0,625"
7590,"-0,041818984","0,006894026","-0,08127433","-0,045247539","-0,047037557","-0,162548659",9039,39,"0,076573337","0,072723874"
7591,"-0,012373747","0,000253736","-0,023194641","-0,024611366","-0,025388193","-0,046389283",9040,67,"0,0238882","0,024908966"
7592,"-0,015259912","0,005210976","-0,024387225","0,016196522","0,034539919","-0,048774449",9041,58,"0,016264477","0,024021369"
7593,"0,025741632","-0,011196405","0,036450426","0,015302142","0,016439558","0,072900851",9042,40,"0,082438933","0,071681286"
7594,"0,021820721","0,001881547","0,02790203","0,03742765","0,04653783","0,05580406",9043,61,"0,048176977","0,031287672"
7595,"0,044259652","-0,002854092","-0,020306629","-0,044803867","-0,053586055","-0,040613259",9044,70,"0,047623575","0,033915776"
7596,"-0,003988705","0,028090871","-0,03858359","-0,027870548","-0,022956597","-0,07716718",9045,28,"0,192985866","0,143137398"
7597,"-0,061869833","0,008211981","0,06660329","0,070780281","0,102078732","0,13320658",9046,2,"14,79645027","2,5"
7598,"-0,059510411","-0,004695847","-0,048385409","-0,014850961","-0,003155813","-0,096770818",9047,47,"0,083520562","0,058961984"
7599,"-0,12923756","0,008779336","-0,116581637","-0,053847832","-0,038627874","-0,233163273",9048,14,"0,133122932","0,357142857"
7600,"0,013421031","-0,008029303","-0,022138524","0,001175317","0,008303364","-0,044277048",9049,29,"0,256463803","0,154008522"
7601,"0,006636195","-0,015125555","0,011296904","0,001619876","-0,003532865","0,022593807",9050,13,"0,402463868","0,384615385"
7602,"-0,009317138","-0,018956429","-0,004811028","0,003108086","0,007388876","-0,009622057",9051,12,"0,123637995","0,238563307"
7603,"-0,010892971","0,035717182","-0,041436115","-0,001391016","0,003743611","-0,08287223",9052,47,"0,136169736","0,063467452"
7604,"-0,020001307","-0,017756164","-0,012556371","-0,040037555","-0,039965259","-0,025112742",9053,5,"6,213113585",1
7605,"-0,010007217","-0,028379613","-0,010505623","-0,002414198","0,002833269","-0,021011246",9054,3,"3,256352697","1,666666667"
7606,"0,017793968","0,003694386","0,060923162","0,066553113","0,085461995","0,121846323",9055,2,"1,996304937","2,5"
7607,"-0,074399949","0,015623567","-0,066744829","-0,045339324","-0,039626745","-0,133489658",9057,10,"0,996549989","0,5"
7608,"0,038267439","0,009611099","0,056674077","0,050240475","0,05565068","0,113348154",9058,29,"0,166549041","0,12070142"
7609,"0,036690652","-0,021269123","0,018914059","0,026316405","0,029139146","0,037828118",9059,43,"0,175810436","0,093637855"
7610,"-0,011853264","-0,009815611","-0,013711887","-0,012460098","-0,015529508","-0,027423774",9060,13,"0,212498752","0,270371675"
7611,"-0,022405941","-0,012524083","0,009092538","-0,03895319","-0,055775418","0,018185075",9061,8,"0,434343656","0,436081909"
7612,"-0,011921043","-0,00950073","0,004314205","-0,024446028","-0,045125379","0,00862841",9062,6,"1,199947525","0,833333333"
7613,"-0,055625261","0,024332382","-0,065373553","-0,010298751","0,008057473","-0,130747106",9063,39,"0,151734664","0,101220296"
7614,"-0,075754487","-0,014710912","-0,066868284","0,005934727","0,022693946","-0,133736567",9064,7,"1,758833872","0,714285714"
7615,"-0,030453962","0,022276837","0,033053983","0,068932939","0,08508568","0,066107966",9065,9,"0,759013437","0,555555556"
7616,"0,056423661","-0,00919454","0,087542558","0,061362018","0,059343838","0,175085115",9066,32,"0,06187585","0,08578172"
7617,"0,067245574","0,01052943","0,060215185","0,026585406","0,025244697","0,12043037",9067,18,"0,191024653","0,232929354"
7618,"0,01256053","-0,005523899","0,038621571","0,029589761","0,018844602","0,077243142",9068,5,"0,566629723",1
7619,"0,004539695","0,022824134","0,006752409","0,003797245","0,000953361","0,013504818",9069,8,"1,337236291","0,625"
7620,"-0,004249302","-0,024066632","0,049857846","0,047074185","0,050890169","0,099715693",9070,55,"0,048397698","0,041985801"
7621,"0,000925095","0,006461946","-0,035588031","-0,027508198","-0,033527468","-0,071176063",9071,30,"0,186312269","0,092148656"
7622,"0,046808882","-0,016908691","0,058691216","0,034526235","0,032270591","0,117382432",9072,55,"0,065803969","0,044790985"
7623,"-0,006384676","0,01284361","-0,029713335","-0,054798567","-0,068761924","-0,05942667",9073,31,"0,104292568","0,096535504"
7624,"0,029507125","0,024110139","0,017193961","0,015626602","0,014972777","0,034387921",9074,56,"0,059802191","0,050192661"
7625,"-0,063005222","0,023926935","-0,072723849","-0,033529408","-0,030434726","-0,145447697",9075,28,"0,113372837","0,149284651"
7626,"-0,059148886","0,013327424","-0,038739819","0,006466989","0,020184732","-0,077479638",9076,20,"0,157841494","0,25"
7627,"0,096861717","0,011899435","0,049281344","0,006947862","-0,004318166","0,098562688",9077,56,"0,0544104","0,032601125"
7628,"-0,040565386","0,006828491","-0,057403501","-0,041113535","-0,039641797","-0,114807002",9078,24,"0,212319348","0,132055237"
7629,"-0,040042527","0,025140874","-0,014179157","0,002819917","0,008025768","-0,028358313",9079,61,"0,071262905","0,033145827"
7630,"0,002117904","-0,03025458","0,043335224","0,043247077","0,051778928","0,086670448",9080,16,"0,219715838","0,218040954"
7631,"0,021416581","-0,003924628","-0,012728508","2,23562E-05","0,00244045","-0,025457017",9081,24,"0,194109346","0,145360636"
7632,"0,01580078","0,004989143","0,070163218","0,044690915","0,042818344","0,140326437",9082,33,"0,112091349","0,110072678"
7633,"-0,052864036","0,006362305","-0,03929694","-0,019407221","-0,017200582","-0,078593879",9083,61,"0,041640871","0,038024968"
7634,"-0,013645804","-0,006472499","0,036627198","0,031680315","0,034944793","0,073254396",9084,9,"0,757821618","0,401099465"
7635,"-0,100811677","0,005089714","-0,09318566","-0,040143962","-0,030483234","-0,18637132",9086,46,"0,053495981","0,067818784"
7636,"-0,022424347","-0,004230102","-0,019903283","-0,005658238","-0,00175116","-0,039806567",9087,25,"0,100931157","0,14125408"
7637,"0,108597293","0,017628299","0,051766453","-0,015158505","-0,036640174","0,103532905",9088,57,"0,059473164","0,036260852"
7638,"0,020646782","0,021385366","0,051447507","0,03342505","0,031994145","0,102895013",9089,43,"0,08965311","0,071554925"
7639,"-0,00672797","-0,012829532","-0,001875247","0,010690359","0,017395239","-0,003750494",9090,43,"0,093988058","0,072163113"
7640,"-0,02824189","0,015052846","-0,020612279","-0,001999688","0,00600965","-0,041224557",9091,54,"0,057460691","0,036835329"
7641,"-0,004134319","-0,021499248","0,002481913","-0,00375124","-0,012154799","0,004963827",9092,47,"0,076484722","0,065143853"
7642,"-0,123287671","-0,01032666","-0,055848261","0,064009662","0,106991793","-0,111696523",9093,1,"1,304954948",5
7643,"0,065618667","0,003755525","0,029008204","0,002124494","-0,00587075","0,058016408",9094,47,"0,058538497","0,051257013"
7644,"0,075059919","-0,013353166","0,017839501","-0,019724686","-0,038782232","0,035679001",9095,66,"0,059382445","0,02912451"
7645,"0,004493027","-0,012968632","-0,025830149","-0,018127764","-0,01461717","-0,051660299",9096,44,"0,087419686","0,045871776"
7646,"-0,001501131","0,004420785","-0,008643442","0,012270723","0,021969932","-0,017286883",9097,47,"0,055663478","0,054821513"
7647,"0,039411064","-0,001657359","0,059919304","0,017759224","0,007030054","0,119838609",9098,54,"0,073690684","0,051221029"
7648,"-0,001974293","0,000343353","-0,000779531","0,014826085","0,018852734","-0,001559063",9099,63,"0,040621024","0,031178107"
7649,"0,072670434","0,014632001","0,036579798","-0,013245162","-0,033702931","0,073159595",9100,63,"0,048034243","0,032599761"
7650,"0,016582493","0,003644343","0,073547642","0,077849651","0,087914947","0,147095284",9101,62,"0,030738191","0,027893731"
7651,"-0,0271993","-0,000578594","-0,028546346","0,003623719","0,017863016","-0,057092693",9102,4,"0,9178614","1,25"
7652,"0,020116568","0,016782237","0,012753556","0,015295269","0,019517103","0,025507111",9104,39,"0,109409351","0,076584366"
7653,"0,07594816","0,016080468","0,036706523","-0,013925527","-0,034438035","0,073413047",9105,65,"0,046119106","0,03176566"
7654,"-0,011082611","-0,003108265","-0,030087764","-0,021177291","-0,016613641","-0,060175527",9106,17,"0,200518349","0,222290772"
7655,"-0,054545455","-0,019138756","-0,14138756","-0,063888889","-0,053128639","-0,28277512",9107,1,"19,4810563",5
7656,"0,000591047","0,005996141","0,011648568","0,026157959","0,035456282","0,023297136",9108,23,"0,118347051","0,149713115"
7657,"0,038681962","-0,000729959","0,066245141","0,049496411","0,047958185","0,132490283",9109,56,"0,042449838","0,035262447"
7658,"-0,030010839","-0,007239859","-0,088325067","-0,069829801","-0,047921942","-0,176650133",9110,6,"3,069112332","0,833333333"
7659,"-0,040985739","0,024416065","-0,053051617","-0,020860785","-0,006468593","-0,106103233",9111,21,"1,00600303","0,14959072"
7660,"-0,060305351","-0,024683029","-0,029683921","-0,012764358","-0,008963446","-0,059367841",9112,43,"0,071651242","0,056405727"
7661,"0,093741501","0,004523645","0,057944663","0,028342736","0,026673803","0,115889326",9113,39,"0,090347256","0,063170858"
7662,"0,021434883","0,033774608","-0,052810278","-0,035997922","-0,057188055","-0,105620556",9114,6,"5,821251421","0,833333333"
7663,"0,037103445","-0,005131236","0,030819392","-0,004437915","-0,021160307","0,061638784",9115,28,"0,173912514","0,119437373"
7664,"0,050320236","-0,025692218","0,104139583","0,062663309","0,060521851","0,208279165",9116,29,"0,05723468","0,111382714"
7665,"0,007197226","0,018608947","0,032827036","0,043584891","0,048720407","0,065654071",9117,5,"0,12208652","0,590616109"
7666,"-0,015417617","-0,008002771","0,009210006","0,035041419","0,049056418","0,018420012",9118,5,"3,647350177",1
7667,"-0,022168","-0,018438852","-0,008586302","0,014625879","0,027549036","-0,017172604",9119,32,"0,134375567","0,101360913"
7668,"0,039899513","0,04936628","-0,013197589","0,001217818","-0,007831399","-0,026395177",9120,1,"2,213075509",5
7669,"0,156809188","-0,002887949","0,113663252","0,032308603","0,005401025","0,227326504",9121,36,"0,063689641","0,07846105"
7670,"-0,048807814","-0,008367165","0,010819247","0,03261381","0,044197966","0,021638494",9124,26,"0,132198049","0,169688618"
7671,"-0,043741297","-0,021352071","-0,0293031","-0,020248503","-0,013917183","-0,0586062",9125,7,"0,573341542","0,714285714"
